0.2	-0.0048344153071098045	0.2535893704423629	0.41100710290524733	0.23721850735321626	0.12618259293587242
0.22	-0.024267865252936893	0.27160781317723814	0.42067151957283355	0.24701139253836013	0.1341843069051186
0.24	-0.044157344777776386	0.29018610026444425	0.4308072866098367	0.25736744423206775	0.14275126159519186
0.26	-0.06448318345060461	0.3092693304287515	0.44140695886362796	0.2682878303617534	0.1518964382468012
0.28	-0.08521692820875623	0.3287911247787141	0.4524554856712818	0.279765813921274	0.1616263012150591
0.3	-0.1063209014703175	0.3486742493167035	0.4639297086526786	0.2917859789110837	0.17193982642234795
0.32	-0.1277481361339814	0.3688318138897685	0.47579816968862765	0.3043237515567473	0.18282773758247117
0.34	-0.1494427509768066	0.3891690455326974	0.4880212887051687	0.3173452934253382	0.1942720325479106
0.36	-0.17134079759648982	0.4095855789273029	0.5005519448156855	0.33080781958897054	0.20624586750027774
0.38	-0.19337156835416283	0.4299781501509028	0.5133364598134238	0.34466036101941444	0.2187138412385976
0.4	-0.21545930896578236	0.4502435309126252	0.5263159441491179	0.35884494970114555	0.23163268785878754
0.42	-0.2375252363276561	0.4702815078267446	0.5394279280790961	0.37329816321215825	0.2449523480420739
0.44	-0.25948972896237343	0.48999770142789223	0.5526081707114415	0.3879529292831831	0.258617352660644
0.46	-0.2812745398482261	0.5093060350540417	0.565792522269832	0.40274046603985036	0.2725684232370631
0.48	-0.30280488224400925	0.5281307020751121	0.5789187128364739	0.4175922241727501	0.28674417648943074
0.5	-0.32401125782539275	0.5464075346046471	0.5919279540051428	0.43244170414990707	0.30108281700350803
0.52	-0.34483092912967434	0.5640847385307637	0.6047662653540569	0.44722604271734395	0.3155237125405444
0.54	-0.3652089789033788	0.5811230187544415	0.617385470561969	0.4618872938855062	0.3300087677611203
0.56	-0.3850989407484875	0.5974951669281924	0.6297438427616155	0.4763733647662144	0.34448353984463
0.58	-0.40446302257537037	0.6131852168207628	0.6418064103194185	0.4906386005572833	0.35889806883611075
0.6	-0.42327197274248524	0.628187288251699	0.6535449590590775	0.5046440414279472	0.37320742240017735
0.62	-0.4415046565722233	0.6425042409105368	0.6649377832443236	0.518357394557369	0.3873719761284867
0.64	-0.45914741838875367	0.6561462478515745	0.6759692453487485	0.5317527764340426	0.4013574652537386
0.66	-0.4761933029967071	0.6691293794099884	0.6866292049835805	0.5448102844890776	0.41513485153453067
0.68	-0.4926412030357136	0.6814742659244527	0.6969123722397268	0.5575154548610215	0.42868005111711127
0.7	-0.5084949874615996	0.6932048853754579	0.7068176322122139	0.5698586565760522	0.4419735667917333
0.72	-0.5237626537641775	0.7043475021785568	0.7163473774863989	0.5818344636010866	0.45500006280331395
0.74	-0.5384555341348983	0.7149297671699408	0.7255068753295956	0.5934410366762117	0.46774791365517765
0.76	-0.5525875747495581	0.7249799766842462	0.7343036872216404	0.6046795376972164	0.4802087512661182
0.78	-0.5661746982046466	0.7345264803445952	0.7427471507067769	0.6155535913987009	0.49237702816745577
0.8	-0.5792342521044284	0.7435972222066876	0.7508479275443773	0.6260688025147495	0.5042496086060514
0.82	-0.5917845417292134	0.752219397522216	0.7586176177275668	0.6362323315301263	0.5158253946491104
0.84	-0.6038444413575433	0.7604192069079718	0.7660684359361846	0.6460525284698457	0.527104990687452
0.86	-0.6154330768372782	0.7682216905026893	0.7732129451414086	0.6555386217073786	0.5380904070175627
0.88	-0.6265695710705027	0.77565062625694	0.7800638411196918	0.6647004572659665	0.5487848013041127
0.9	-0.637272843896542	0.7827284784501598	0.7866337813219493	0.6735482833134547	0.5591922555210274
0.92	-0.6475614581773927	0.7894763845931623	0.7929352516750872	0.6820925743041473	0.569317585283049
0.94	-0.6574535045161127	0.7959141708783732	0.7989804653045749	0.6903438893327417	0.5791661781724333
0.96	-0.6669665178259068	0.8020603881783526	0.8047812877353282	0.6983127596024189	0.5887438576215249
0.98	-0.6761174198144504	0.8079323622144232	0.8103491837665029	0.7060096003734825	0.5980567690414682
1.0	-0.6849224822858146	0.8135462529035274	0.815695181863137	0.7134446432793509	0.6071112851212261
