0.2	0.0587858847255357	0.10922233195822018	0.25005316074444517	0.09411651330143314	0.023458722845935878
0.22	0.042977018683137094	0.11933274533056866	0.2565478609662912	0.09879179150944421	0.025561679841103014
0.24	0.026811079047346	0.13036994009695343	0.2636104000151066	0.1039629308745517	0.027955661953759404
0.26	0.010256122155279442	0.14244599228642468	0.27132255892683077	0.10970772722766854	0.030693288241115974
0.28	-0.006725950337516399	0.15568628006735016	0.27977904224357847	0.11611757559719764	0.03383772741071209
0.3	-0.024180300465822997	0.17022913303858345	0.2890885925679558	0.12329918728047633	0.037464526663707705
0.32	-0.042159860309222606	0.1862239820628688	0.2993744082974756	0.131375898109583	0.041663419368333066
0.34	-0.06072553556366257	0.20382712203227737	0.31077323934244144	0.1404880352615906	0.046539815345045
0.36	-0.07994543499035779	0.22319392219460404	0.32343224891806677	0.15079152024776277	0.052215467351743504
0.38	-0.09989245062885578	0.24446612644647042	0.3375024286187198	0.1624535458649675	0.058827528532270926
0.4	-0.12063933237571552	0.2677529872536848	0.35312716547569956	0.1756438707274921	0.06652490865157054
0.42	-0.14225036856851814	0.29310571165299165	0.37042473487454974	0.1905202423707996	0.07546062369544561
0.44	-0.1647691189372063	0.3204864804639331	0.3894644139003863	0.20720705271950404	0.08577895688156277
0.46	-0.18820261200749278	0.34973636915725975	0.41023796260222095	0.22576798140124757	0.09759706001655236
0.48	-0.21250414683328345	0.3805503934057439	0.4326314303091498	0.24617629033200628	0.11098241838631501
0.5	-0.23755899159543759	0.41247089604083714	0.4564057020108568	0.26829000445868	0.12593024223734137
0.52	-0.2631787601083353	0.44490967875091436	0.4811957508748457	0.29184161738750547	0.14234732319788515
0.54	-0.2891094991001223	0.4772022663865135	0.5065356211631198	0.31645061078116066	0.1600493694567915
0.56	-0.31505465581564995	0.5086855597350667	0.5319079955321075	0.34166059991244974	0.1787757669685119
0.58	-0.340708337820115	0.5387788669415631	0.5568070170477467	0.3669934280596488	0.19821962247404884
0.6	-0.36578984627771943	0.5670454455158926	0.5807969081938754	0.3920053631249335	0.21806495143425209
0.62	-0.39007023721024064	0.5932198496381098	0.6035510659161532	0.41633033869979114	0.23802064104310536
0.64	-0.41338564189622173	0.6172003934999942	0.6248651907573057	0.4397017858760008	0.2578434627622659
0.66	-0.43563747721724766	0.6390174313045005	0.6446478058677149	0.4619533966932319	0.27734771843381467
0.68	-0.45678347246674716	0.6587919947542883	0.6628971686222	0.4830052409847846	0.2964037613077911
0.7	-0.4768244775164825	0.67669655002713	0.679673973166284	0.502843239185174	0.31492977751298684
0.72	-0.49579101681177506	0.6929241833959409	0.6950764149421694	0.5214983105474248	0.33288102498159555
0.74	-0.5137318458819713	0.7076677344420569	0.7092207189141367	0.5390287439292402	0.3502393851007695
0.76	-0.5307052966733101	0.7211075867868854	0.7222276418247725	0.5555069867922372	0.36700464207357764
0.78	-0.5467732962355072	0.7334058106490047	0.7342140843665221	0.571010626673315	0.38318787157483963
0.8	-0.5619975489078515	0.744704411493015	0.7452885036117207	0.5856167323233773	0.3988067602478146
0.82	-0.5764372967991509	0.7551259370684973	0.7555488830741652	0.5993986189513354	0.4138824638567578
0.84	-0.5901481492131638	0.7647752533256715	0.7650822830069248	0.612424233475276	0.4284375923982332
0.86	-0.6031815933804751	0.7737417577775072	0.773965282490858	0.6247555544650043	0.4424949744058438
0.88	-0.6155849149097461	0.7821016217260455	0.782264865142527	0.6364485874628389	0.4560769373863574
0.9	-0.6274013484809164	0.7899198587257429	0.7900394754742733	0.6475536821969797	0.4692049184173822
0.92	-0.6386703455676954	0.7972521379618114	0.7973400906185948	0.6581160019975388	0.48189927933786175
0.94	-0.6494278907567927	0.8041463272379646	0.8042112265470073	0.6681760451058388	0.49417924455359286
0.96	-0.6597068271712903	0.8106437827455024	0.8106918426063252	0.6777701618531704	0.5060629093523558
0.98	-0.6695371695572292	0.8167804161686628	0.8168161336547763	0.6869310388901866	0.5175672863822276
1.0	-0.6789463944976984	0.8225875728963539	0.8226142126506978	0.6956881377564189	0.528708370681791
