1.0	-0.5710259637880021	0.17669971160917508	0.2636555753201165
1.02	-0.5831832932759515	0.15353656163246512	0.2417828036025511
1.0404	-0.594686207154422	0.13004812569216645	0.21948253352077313
1.061208	-0.6054510618377268	0.10625053058266314	0.19675902982113716
1.08243216	-0.6153912819795767	0.0821612723179857	0.173617527446632
1.1040808032	-0.6244178557829302	0.057799238234505376	0.15006432633273484
1.126162419264	-0.6324399397541567	0.03318472857356776	0.12610690163299826
1.14868566764928	-0.6393655819518583	0.008339478487245623	0.10175403165704261
1.1716593810022657	-0.6451025720283988	-0.016713318371150386	0.07701594591692552
1.195092568622311	-0.6495594252237736	-0.04194898328251825	0.051904495744229576
1.2189944199947573	-0.6526465058905504	-0.06734132130385137	0.026433349944690324
1.2433743083946525	-0.6542772940508753	-0.09286258367282998	0.0006182178830720643
1.2682417945625455	-0.6543697958630359	-0.11848342172404856	-0.02552289777994014
1.2936066304537965	-0.6528480956660545	-0.14417283008866993	-0.051969416764217576
1.3194787630628724	-0.6496440434499078	-0.16989807681825198	-0.07869786374885403
1.3458683383241299	-0.6446990671585203	-0.19562461800704492	-0.10568151692157404
1.3727857050906125	-0.637966094188819	-0.22131599450626535	-0.1328900223226098
1.4002414191924248	-0.629411560847473	-0.2469337084520429	-0.16028897475453735
1.4282462475762734	-0.6190174824479987	-0.27243707759106855	-0.1878394671838828
1.4568111725277988	-0.6067835502946692	-0.2977830658107225	-0.21549761193047326
1.485947395978355	-0.5927292151693718	-0.3229260888900048	-0.24321403852967985
1.5156663438979219	-0.5768957103210273	-0.34781779530907286	-0.2709333749561954
1.5459796707758804	-0.5593479606059982	-0.3724068230107434	-0.2985937209017591
1.5768992641913981	-0.5401763186328469	-0.3966385343140244	-0.3261261239782763
1.6084372494752261	-0.5194980638471058	-0.420454732746975	-0.35345407203483387
1.6406059944647307	-0.4974585967897598	-0.4437933673928246	-0.3804930171816686
1.6734181143540252	-0.4742322586136412	-0.46658823241433756	-0.4071499495418135
1.7068864766411058	-0.4500227056564498	-0.48876867170467236	-0.4333230411236207
1.741024206173928	-0.425062770705857	-0.5102593010554244	-0.4589013824328082
1.7758446902974065	-0.3996137467251351	-0.5309797627569344	-0.48376483641695484
1.8113615841033548	-0.3739640352949086	-0.5508445300479701	-0.5077840359434621
1.847588815785422	-0.3484271107810888	-0.5697627811779294	-0.5308205521302275
1.8845405921011302	-0.323338762006831	-0.5876383648710165	-0.5527272613465
1.922231403943153	-0.2990535855566072	-0.6043698804953452	-0.5733489384453264
1.960676032022016	-0.2759407181734152	-0.6198508970214786	-0.5925231026424699
1.9998895526624565	-0.2543788092887671	-0.6339703346654592	-0.6100811402830443
2.0398873437157055	-0.234750247736357	-0.6466130317017116	-0.6258497254006118
2.08068509059002	-0.21743466834917022	-0.6576605160560172	-0.6396525543395966
2.12229879240182	-0.20280177377831063	-0.6669919967254225	-0.6513124046478652
2.1647447682498564	-0.19120351416069759	-0.6744855836445166	-0.6606535208220092
2.2080396636148536	-0.182965672358403	-0.6800197362258458	-0.6675043201782838
2.252200456887151	-0.17837890624615216	-0.6834749304563239	-0.6717004010132669
2.297244466024894	-0.17768930367171645	-0.6847355222893825	-0.6730878222182859
2.343189355345392	-0.181088513028942	-0.6836917714812041	-0.6715266085703417
2.3900531424522997	-0.1887035267449242	-0.6802419755539831	-0.6668944190610564
2.437854205301346	-0.20058622132069692	-0.6742946490687568	-0.6590902969817543
2.4866112894073726	-0.21670280160871425	-0.6657706699816506	-0.6480384003716638
2.53634351519552	-0.23692336478379686	-0.6546053039604723	-0.6336915904286787
2.587070385499431	-0.26101189645017975	-0.6407500108439153	-0.6160347345041789
2.6388117932094195	-0.2886171412514353	-0.6241739368311012	-0.5950875607492481
2.691588029073608	-0.31926495355740736	-0.6048650034851311	-0.5709068853306158
2.74541978965508	-0.35235292527064793	-0.5828305221242887	-0.5435880230665748
2.8003281854481816	-0.3871482949350954	-0.5580972912243513	-0.5132651917801571
2.856334749157145	-0.42279034288017414	-0.5307111759677847	-0.480110733797088
2.9134614441402884	-0.45829863765340895	-0.5007362229000691	-0.44433300955269844
