1000	-0.20915165745615022	0.0024781059604538423	0.2711698729505976	0.004527397710757927	0.3073205286827571	0.00444740456766488
2000	-0.21067716438158957	0.001736991979456562	0.2700579781411132	0.003094446761285507	0.30640793915803555	0.003034405805643275
4000	-0.21128162618442065	0.0012242569121096209	0.268962348188657	0.0021937470440490025	0.30537763426114917	0.0021506858127393253
8000	-0.21019128058771266	0.0008719586565437379	0.2714958326077934	0.0015403079147166575	0.30780489087283064	0.0015083638379499158
