1000	-0.3119979642173498	0.0026744292181845038	0.059059716650940605	0.005517762814313259	0.10578983052953188	0.0054662364266126005
2000	-0.3117728526492854	0.0018828403050144495	0.057530382800563086	0.003877111893419954	0.10419580678692895	0.0038382382727816197
4000	-0.31082008071924033	0.001314599613585728	0.055019016404185	0.0027413896328757	0.10149317435082787	0.0027204675594924106
8000	-0.310142328072363	0.0009515717040231609	0.059065316896263556	0.001962482833630043	0.1055249338421554	0.0019427188596420888
