1000	-0.34852942438158946	0.004383071957422941	-0.007943997622112588	0.009891607195514853	0.04271771014974188	0.009859865923773017
2000	-0.34601779940390337	0.003218657241018682	-0.01129200935816226	0.006912971317497303	0.03893366952661182	0.006885791156702832
4000	-0.3492004733180886	0.0022269480001813457	-0.01427151158702069	0.004868373235722861	0.03635623428047087	0.004853901954441424
8000	-0.3487363719840276	0.0015691438014069602	-0.01682342712599331	0.0034594353142792396	0.033683472389885706	0.003452532251370674
